title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat,Cluster,ClusterName
On Deadly Ground,1994,101.0,"Action,Adventure,Thriller",4.6,26997,10.203518068168773,0.0510926438904278,0.6146506617420745,0.0314041273774036,-0.5635580178516467,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Many,Standard,0,Forgotten Films
The Good German,2006,105.0,"Drama,Mystery,Romance",6.0,26992,10.203332852113716,0.3132656201908279,0.6145891043397969,0.1925296369335319,-0.3013234841489689,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Maurice,1987,140.0,"Drama,Romance",7.6,26984,10.203036435052743,0.8970760233918129,0.6144967682363804,0.5512503172366127,0.2825792551554325,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
Beirut,2018,109.0,"Action,Adventure,Crime",6.5,26984,10.203036435052743,0.50621729763004,0.6144967682363804,0.3110688934190135,-0.1082794706063404,2010,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Losers' Club,2011,105.0,"Drama,Romance",7.4,26974,10.202665790126336,0.8412126808248692,0.614404432132964,0.5168447994652521,0.2268082486919052,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
No One Lives,2012,86.0,"Action,Horror",6.0,26963,10.20225792197333,0.3132656201908279,0.6143120960295475,0.1924428597534236,-0.3010464758387196,2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short,3,Mainstream Popcorn
Chasing the Wind,2025,96.0,"Drama,Romance",5.9,26963,10.20225792197333,0.2845798707294552,0.6143120960295475,0.1748208568756293,-0.3297322253000923,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Dil To Pagal Hai,1997,180.0,"Comedy,Drama,Musical",7.0,26952,10.201849887396012,0.6990458602646968,0.6142197599261311,0.4293677804691378,0.0848261003385657,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,High,Many,Epic,2,Cult Darlings
Primate,2025,92.0,Horror,5.8,26947,10.20166436208055,0.2546937519236688,0.6141582025238534,0.1564222568754966,-0.3594644506001846,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
The Flintstones in Viva Rock Vegas,2000,90.0,"Comedy,Family,Romance",3.8,26943,10.201515917042054,0.0197291474299784,0.6140966451215759,0.0121156032478587,-0.5943674976915975,2000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Short,0,Forgotten Films
Sniper,1993,98.0,"Action,Thriller,War",6.1,26939,10.201367449964357,0.3465066174207448,0.6140350877192983,0.2127672212232643,-0.2675284702985534,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Medium,Many,Standard,3,Mainstream Popcorn
Night of the Comet,1984,95.0,"Comedy,Horror,Sci-Fi",6.3,26938,10.201330329750538,0.4253924284395198,0.6139735303170206,0.2611796910591425,-0.1885811018775007,1980,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Leviathan,1989,98.0,"Adventure,Horror,Mystery",5.8,26924,10.20081050202459,0.2546937519236688,0.613911972914743,0.1563595437325176,-0.3592182209910741,1980,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Rowdy Rathore,2012,140.0,"Action,Comedy,Crime",5.8,26923,10.200773361130604,0.2546937519236688,0.6138196368113266,0.1563360263039005,-0.3591258848876577,2010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Epic,3,Mainstream Popcorn
Starter for 10,2006,92.0,"Comedy,Drama,Romance",6.7,26923,10.200773361130604,0.5894736842105263,0.6138196368113266,0.3618305227519398,-0.0243459526008003,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Short,3,Mainstream Popcorn
Shiddat,2021,146.0,Romance,7.6,26918,10.200587635966167,0.8970760233918129,0.6137273007079102,0.5505600463660434,0.2833487226839027,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
Causeway,2022,94.0,Drama,6.6,26905,10.200104589045488,0.5470606340412435,0.6136657433056325,0.3357123706221703,-0.066605109264389,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short,3,Mainstream Popcorn
Sector 36,2024,123.0,"Crime,Drama,Thriller",7.1,26904,10.20006742192352,0.736657433056325,0.6136041859033549,0.4520160845001814,0.1230532471529701,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Many,Epic,1,Mass Favorites
The Kissing Booth 3,2021,112.0,"Comedy,Romance",4.8,26895,10.199732855648396,0.0689135118497999,0.6135118497999384,0.0422792561311807,-0.5445983379501385,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Long,0,Forgotten Films
Brick,2025,99.0,"Drama,Mystery,Sci-Fi",5.5,26895,10.199732855648396,0.1723607263773468,0.6135118497999384,0.1057453480726271,-0.4411511234225915,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Vampire in Brooklyn,1995,100.0,"Comedy,Fantasy,Horror",4.7,26888,10.199472560025471,0.0595875654047399,0.613419513696522,0.0365521753929352,-0.5538319482917822,1990,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,0,Forgotten Films
6 Days,2017,94.0,"Action,Drama,History",6.2,26884,10.199323789243778,0.3853185595567867,0.6133579562942444,0.2363382042119927,-0.2280393967374577,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short,3,Mainstream Popcorn
Cool World,1992,102.0,"Animation,Comedy,Fantasy",4.9,26876,10.199026181265689,0.0781779008925823,0.6132963988919667,0.0479462250903538,-0.5351184979993844,1990,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,0,Forgotten Films
Flickering Lights,2000,109.0,"Action,Comedy,Crime",7.5,26863,10.198542379317322,0.8704524469067405,0.6132040627885503,0.5337649769074482,0.2572483841181902,2000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
Tuck Everlasting,2002,90.0,"Drama,Family,Fantasy",6.6,26863,10.198542379317322,0.5470606340412435,0.6132040627885503,0.3354598033857708,-0.0661434287473068,2000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short,3,Mainstream Popcorn
Dolphin Tale,2011,113.0,"Drama,Family",6.8,26858,10.198356239302266,0.6297630040012312,0.6131117266851339,0.3861150827856117,0.0166512773160972,2010,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long,3,Mainstream Popcorn
Josie and the Pussycats,2001,98.0,"Comedy,Music",5.7,26856,10.19828177359369,0.2252693136349646,0.6130501692828563,0.1381013908581479,-0.3877808556478916,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
A Little Chaos,2014,117.0,"Drama,Romance",6.5,26854,10.19820730233956,0.50621729763004,0.6129886118805786,0.3103054385841759,-0.1067713142505386,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Gambit,2012,89.0,"Comedy,Crime",5.7,26847,10.197946609266932,0.2252693136349646,0.612927054478301,0.1380736568706274,-0.3876577408433364,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
Hellraiser: Bloodline,1996,85.0,"Horror,Sci-Fi",5.1,26836,10.197536811366067,0.0977839335180055,0.6128654970760234,0.0599283990215613,-0.5150815635580179,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
The Hunting Party,2007,101.0,"Adventure,Comedy,Drama",6.7,26815,10.196754003281807,0.5894736842105263,0.6128039396737458,0.361231796018208,-0.0233302554632195,2000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Standard,3,Mainstream Popcorn
Our Little Secret,2024,101.0,"Comedy,Romance",5.7,26812,10.196642123515147,0.2252693136349646,0.6127423822714682,0.1380320558893467,-0.3874730686365035,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Jeepers Creepers III,2017,100.0,Horror,3.9,26811,10.196604827477849,0.0223145583256386,0.6126808248691905,0.0136717020015439,-0.5903662665435518,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,0,Forgotten Films
The Three Musketeers - Part I: D'Artagnan,2023,121.0,"Action,Adventure,History",6.7,26806,10.196418326423576,0.5894736842105263,0.6126192674669129,0.3611229366120749,-0.0231455832563866,2020,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Many,Epic,3,Mainstream Popcorn
What's Love Got to Do with It,1993,118.0,"Biography,Drama,Music",7.4,26800,10.196194479235656,0.8412126808248692,0.6125577100646352,0.5152913134434147,0.228654970760234,1990,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
Sleeping Dogs,2024,110.0,"Crime,Mystery,Thriller",6.2,26785,10.195634641947068,0.3853185595567867,0.6124961526623577,0.2360061352779333,-0.227177593105571,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Medium,Many,Long,3,Mainstream Popcorn
Reds,1981,195.0,"Biography,Drama,History",7.3,26774,10.19522389531595,0.8087719298245614,0.61243459526008,0.4953199094998191,0.1963373345644813,1980,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
ATM,2012,90.0,"Horror,Mystery,Thriller",4.7,26766,10.194925064489324,0.0595875654047399,0.6123730378578024,0.036489818445451,-0.5527854724530625,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Low,Many,Short,0,Forgotten Films
Saaho,2019,170.0,"Action,Thriller",5.1,26762,10.194775615581891,0.0977839335180055,0.6123114804555247,0.0598742250971745,-0.5145275469375192,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Many,Epic,3,Mainstream Popcorn
Close-Up,1990,98.0,"Biography,Crime,Drama",8.2,26755,10.194514026238298,0.9799630655586334,0.6122499230532471,0.5999823114832975,0.3677131425053863,1990,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard,1,Mass Favorites
Funny Farm,1988,101.0,Comedy,6.2,26740,10.193953247114496,0.3853185595567867,0.6121883656509696,0.235887539230055,-0.2268698060941829,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
The Accidental Husband,2008,90.0,"Comedy,Romance",5.6,26738,10.193878452798828,0.1974453678054786,0.6121268082486919,0.1208616027982566,-0.4146814404432133,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
Bloody Sunday,2002,111.0,"Drama,History,War",7.6,26736,10.193803652888551,0.8970760233918129,0.6120344721452755,0.549041450450791,0.2850415512465374,2000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Top,Many,Long,1,Mass Favorites
Secret Obsession,2019,97.0,"Crime,Drama,Mystery",4.5,26736,10.193803652888551,0.0444444444444444,0.6120344721452755,0.0272015320953455,-0.5675900277008311,2010,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Many,Standard,0,Forgotten Films
Addicted to Love,1997,100.0,"Comedy,Romance",6.1,26733,10.19369144253142,0.3465066174207448,0.611942136041859,0.2120419996170898,-0.2654355186211141,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Leap!,2016,89.0,"Adventure,Animation,Comedy",6.8,26722,10.193279896797268,0.6297630040012312,0.6118805786395815,0.3853397512940744,0.0178824253616497,2010,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short,3,Mainstream Popcorn
Tampopo,1985,114.0,Comedy,7.9,26719,10.19316762765058,0.948599569098184,0.6117882425361649,0.5803420632491414,0.3368113265620192,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
The Week Of,2018,116.0,Comedy,5.3,26719,10.19316762765058,0.1303170206217297,0.6117882425361649,0.0797264210187172,-0.4814712219144351,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long,3,Mainstream Popcorn
Dead Presidents,1995,119.0,"Action,Crime,Drama",6.9,26709,10.192793306104006,0.6645737149892275,0.6116959064327485,0.4065170209817145,0.0528778085564789,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long,3,Mainstream Popcorn
Anna,2013,99.0,"Drama,Mystery,Sci-Fi",6.4,26708,10.19275586624178,0.4660818713450292,0.6116343490304709,0.2850716819750206,-0.1455524776854416,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Fist of Legend,1994,103.0,"Action,Drama",7.5,26705,10.192643538243908,0.8704524469067405,0.6115727916281933,0.532345032934347,0.2588796552785471,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Standard,1,Mass Favorites
Shelter,2026,107.0,"Action,Thriller",6.1,26701,10.19249374795004,0.3465066174207448,0.6115112342259157,0.2118926892864068,-0.2650046168051708,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Long,3,Mainstream Popcorn
Excision,2012,81.0,"Comedy,Drama,Horror",6.1,26696,10.192306478524973,0.3465066174207448,0.611449676823638,0.2118713592391664,-0.2649430594028932,2010,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short,3,Mainstream Popcorn
Police Story 3: Supercop,1992,91.0,"Action,Comedy,Crime",7.0,26678,10.19163201806775,0.6990458602646968,0.6113881194213604,0.4273883338965201,0.0876577408433364,1990,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Short,2,Cult Darlings
Love & Basketball,2000,125.0,"Drama,Romance,Sport",7.2,26672,10.191407096789248,0.7735303170206217,0.6113265620190828,0.4728796293217478,0.1622037550015389,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Top,Many,Epic,1,Mass Favorites
Parmanu: The Story of Pokhran,2018,129.0,"Drama,History,Thriller",7.6,26668,10.191257121160008,0.8970760233918129,0.6112650046168052,0.5483511795802218,0.2858110187750077,2010,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Top,Many,Epic,1,Mass Favorites
Madras Cafe,2013,130.0,"Action,Drama,Thriller",7.6,26658,10.19088208365186,0.8970760233918129,0.6112034472145276,0.5482959579105763,0.2858725761772853,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Top,Many,Epic,1,Mass Favorites
Fight or Flight,2024,102.0,"Action,Comedy",6.4,26657,10.190844572163964,0.4660818713450292,0.6111418898122499,0.2848421556610311,-0.1450600184672206,2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Kazaam,1996,93.0,"Comedy,Family,Fantasy",3.2,26641,10.190244196911408,0.0100030778701138,0.6110803324099723,0.006112684149992,-0.6010772545398584,1990,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,0,Forgotten Films
Miss Americana,2020,85.0,"Biography,Documentary,Music",7.4,26623,10.189568343620936,0.8412126808248692,0.6110187750076946,0.5139967417585504,0.2301939058171745,2020,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Top,Many,Short,1,Mass Favorites
All the King's Men,2006,128.0,"Drama,Thriller",6.1,26615,10.189267817698312,0.3465066174207448,0.6109572176054171,0.211700718861243,-0.2644506001846722,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Many,Epic,3,Mainstream Popcorn
Birdy,1984,120.0,"Drama,War",7.2,26610,10.189079943122826,0.7735303170206217,0.6108956602031395,0.4725463137034564,0.1626346568174822,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Many,Epic,1,Mass Favorites
Ala Vaikunthapurramuloo,2020,163.0,"Action,Comedy,Drama",7.3,26603,10.188816859404312,0.8087719298245614,0.6108341028008618,0.4940254761249075,0.1979378270236995,2020,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
My Life Without Me,2003,106.0,"Drama,Romance",7.4,26602,10.188779270365272,0.8412126808248692,0.6107725453985842,0.5137896102889721,0.230440135426285,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
Fierce Creatures,1997,93.0,Comedy,6.4,26599,10.188666494769793,0.4660818713450292,0.6107109879963065,0.2846413201362902,-0.1446291166512772,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Short,3,Mainstream Popcorn
Albert Nobbs,2011,113.0,"Drama,Romance",6.7,26583,10.18806481003443,0.5894736842105263,0.610649430594029,0.3599617696133223,-0.0211757463835027,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Long,3,Mainstream Popcorn
The Beach Bum,2019,95.0,"Comedy,Drama",5.5,26582,10.188027192715412,0.1723607263773468,0.6105878731917513,0.1052413693405296,-0.4382271468144044,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
The House of the Spirits,1993,145.0,"Drama,Romance",6.9,26577,10.187839084891452,0.6645737149892275,0.6105263157894737,0.4057397417828968,0.0540473991997537,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Many,Epic,3,Mainstream Popcorn
The Assassination of Richard Nixon,2004,95.0,"Biography,Crime,Drama",6.9,26574,10.187726203210149,0.6645737149892275,0.610464758387196,0.40569883235138,0.0541089566020314,2000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Standard,3,Mainstream Popcorn
Ammonite,2020,117.0,"Drama,History,Romance",6.5,26570,10.187575674477692,0.50621729763004,0.6104032009849184,0.3089966588673115,-0.1041859033548784,2020,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
24,2016,164.0,"Action,Comedy,Drama",7.9,26569,10.18753803875386,0.948599569098184,0.6103416435826408,0.5789698201051705,0.3382579255155433,2010,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
Angel Eyes,2001,102.0,"Drama,Romance",5.7,26562,10.187274549019024,0.2252693136349646,0.6102800861803632,0.1374773761389374,-0.3850107725453986,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Breathe,2017,118.0,"Biography,Drama,Romance",7.2,26550,10.186822690744211,0.7735303170206217,0.6102185287780856,0.4720225320175699,0.1633117882425361,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
One Piece Film: Red,2022,115.0,"Action,Adventure,Animation",6.7,26549,10.186785026670083,0.5894736842105263,0.6101569713758079,0.3596714778636341,-0.0206832871652816,2020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Many,Long,3,Mainstream Popcorn
Lady and the Tramp,2019,111.0,"Adventure,Comedy,Family",6.2,26545,10.186634356186149,0.3853185595567867,0.6100954139735303,0.2350810861044821,-0.2247768544167436,2010,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
Man of the House,2005,100.0,"Comedy,Crime",5.5,26522,10.185767560073916,0.1723607263773468,0.6100338565712526,0.1051458786333953,-0.4376731301939057,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
Amazing Grace,2006,118.0,"Biography,Drama,History",7.4,26513,10.185428174358796,0.8412126808248692,0.6099722991689751,0.5131164330128427,0.2312403816558941,2000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Long,1,Mass Favorites
Stormbreaker,2006,93.0,"Action,Adventure,Family",5.1,26503,10.185050943979732,0.0977839335180055,0.6098799630655586,0.0596364617623662,-0.5120960295475531,2000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
Ikkis,2026,144.0,"Action,Biography,Drama",6.1,26503,10.185050943979732,0.3465066174207448,0.6098799630655586,0.2113274430345355,-0.2633733456448137,2020,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Many,Epic,3,Mainstream Popcorn
Where to Invade Next,2015,120.0,"Comedy,Documentary",7.5,26492,10.184635826136912,0.8704524469067405,0.6097876269621422,0.5307911319826514,0.2606648199445983,2010,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
Red Cliff II,2009,142.0,"Action,Adventure,Drama",7.5,26475,10.183993941238814,0.8704524469067405,0.6097260695598645,0.5307375491912135,0.260726377346876,2000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
Cat People,1982,118.0,"Fantasy,Horror,Thriller",6.2,26470,10.183805073124857,0.3853185595567867,0.609664512157587,0.2349150516374524,-0.2243459526008003,1980,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Medium,Many,Long,3,Mainstream Popcorn
The Room,2019,100.0,"Drama,Fantasy,Horror",6.1,26469,10.183767295221148,0.3465066174207448,0.6096029547553093,0.2112314578219536,-0.2630963373345645,2010,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Medium,Many,Standard,3,Mainstream Popcorn
Bhuj: The Pride of India,2021,113.0,"Action,Drama,History",4.2,26462,10.183502809926877,0.0302246845183133,0.6095413973530317,0.0184231964358472,-0.5793167128347184,2020,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long,0,Forgotten Films
Hotel for Dogs,2009,100.0,"Comedy,Family",5.5,26452,10.183124852404802,0.1723607263773468,0.609479839950754,0.105050387926261,-0.4371191135734071,2000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
They Came Together,2014,83.0,"Comedy,Romance",5.6,26440,10.18267111473301,0.1974453678054786,0.6094182825484764,0.120326816945167,-0.4119729147429978,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Short,3,Mainstream Popcorn
Manderlay,2005,133.0,Drama,7.2,26433,10.182406339317753,0.7735303170206217,0.6093567251461989,0.471355900780987,0.1641735918744228,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Many,Epic,1,Mass Favorites
New in Town,2009,97.0,"Comedy,Romance",5.7,26431,10.182330676320705,0.2252693136349646,0.6092951677439212,0.1372555042387737,-0.3840258541089566,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Many,Standard,3,Mainstream Popcorn
New York Minute,2004,91.0,"Adventure,Comedy,Crime",5.0,26429,10.182255007598334,0.0870729455216989,0.6092336103416436,0.0530477649632659,-0.5221606648199446,2000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Short,0,Forgotten Films
Gaslight,2023,111.0,"Crime,Horror,Mystery",5.8,26419,10.181876578076317,0.2546937519236688,0.6091720529393659,0.1551523157301709,-0.3544783010156971,2020,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Many,Long,3,Mainstream Popcorn
Purple Rain,1984,111.0,"Drama,Music,Romance",6.5,26416,10.181763021288337,0.50621729763004,0.6091104955370883,0.3083422690088793,-0.1028931979070483,1980,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Medium,Many,Long,3,Mainstream Popcorn
The Pact,2012,89.0,"Horror,Mystery,Thriller",5.7,26411,10.181573731314462,0.2252693136349646,0.6090489381348108,0.1372000362637328,-0.3837796244998461,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Low,Many,Short,3,Mainstream Popcorn
The Boss Baby: Family Business,2021,107.0,"Adventure,Animation,Comedy",5.8,26404,10.181308665141032,0.2546937519236688,0.6089873807325331,0.1551052808729366,-0.3542936288088643,2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Many,Long,3,Mainstream Popcorn
Rage,2014,92.0,"Action,Thriller",5.0,26401,10.181195043840704,0.0870729455216989,0.6089258233302555,0.053020965041591,-0.5218528778085565,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Many,Short,0,Forgotten Films
