title,year,runtime_minutes,genres,average_rating,num_votes,log_votes,rating_pct,votes_pct,love_score,cult_factor,decade,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,rating_cat,votes_cat,runtime_cat
Wake of Death,2004,91.0,"Action,Adventure,Drama",5.5,10750,9.282754052485227,0.17236072637734687,0.34776854416743613,0.05994163888389173,-0.17540781779008927,2000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
Godzilla: Final Wars,2004,125.0,"Action,Adventure,Fantasy",6.3,10750,9.282754052485227,0.42539242843951985,0.34776854416743613,0.1479381055382621,0.07762388427208372,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Epic
"Patrik, Age 1.5",2008,103.0,"Comedy,Drama,Romance",6.9,10749,9.28266103355581,0.6645737149892275,0.3476762080640197,0.2310564692064732,0.31689750692520774,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Some,Standard
Mammoth,2009,125.0,"Drama,Romance",6.8,10748,9.282568005973063,0.6297630040012312,0.3476146506617421,0.21891484663557725,0.2821483533394891,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Some,Epic
HIT,2020,125.0,"Crime,Drama,Mystery",7.6,10747,9.282474969735382,0.8970760233918129,0.34755309325946443,0.3117815468187243,0.5495229301323485,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Top,Some,Epic
Ironweed,1987,143.0,Drama,6.7,10745,9.282288871288767,0.5894736842105263,0.34749153585718684,0.20483711587371012,0.24198214835333942,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Epic
A Merry Little Ex-Mas,2025,91.0,Comedy,5.3,10744,9.282195809076612,0.13031702062172976,0.3474299784549092,0.04527603966691553,-0.21711295783317944,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
Black Dog,1998,89.0,"Action,Crime,Drama",5.5,10743,9.282102738203074,0.17236072637734687,0.3473684210526316,0.05987267337318365,-0.17500769467528474,1990,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
The Disappearance of Eleanor Rigby: Him,2013,89.0,"Drama,Romance",6.8,10742,9.282009658666542,0.6297630040012312,0.34730686365035396,0.21872101376269293,0.28245614035087724,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Some,Short
Bheemla Nayak,2022,130.0,"Action,Drama,Thriller",6.2,10740,9.281823473598047,0.3853185595567867,0.3471837488457987,0.13377634200678837,0.038134810710987954,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Some,Epic
The Owners,2020,92.0,"Comedy,Crime,Horror",5.0,10740,9.281823473598047,0.08707294552169899,0.3471837488457987,0.030230311649269457,-0.26011080332409975,2020,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
Q: The Winged Serpent,1982,93.0,"Crime,Fantasy,Mystery",6.0,10740,9.281823473598047,0.31326562019082793,0.3471837488457987,0.10876073240235577,-0.03391812865497079,1980,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Some,Short
Wer,2013,93.0,"Action,Horror,Mystery",5.9,10735,9.281357859211463,0.28457987072945523,0.34706063404124343,0.09876647037073982,-0.0624807633117882,2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Medium,Some,Short
Maquia: When the Promised Flower Blooms,2018,115.0,"Adventure,Animation,Drama",7.4,10730,9.280892027927127,0.8412126808248692,0.34699907663896584,0.2919000235032187,0.4942136041859034,2010,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Long
Like Crazy,2016,116.0,"Comedy,Drama",7.1,10727,9.280612424961515,0.736657433056325,0.3469375192366882,0.2555741023518281,0.38971991381963683,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Long
Secret Sunshine,2007,142.0,Drama,7.5,10726,9.280519206597429,0.8704524469067405,0.3468759618344106,0.30193902975189185,0.5235764850723299,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Epic
Irma Vep,1996,99.0,"Comedy,Drama",7.0,10724,9.280332743796217,0.6990458602646968,0.34678362573099414,0.24241765797483344,0.3522622345337027,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Standard
Endless Love,1981,116.0,"Drama,Romance",4.9,10724,9.280332743796217,0.07817790089258234,0.34678362573099414,0.027110815923568024,-0.26860572483841183,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Some,Long
Koyla,1997,166.0,"Action,Drama,Musical",6.2,10722,9.280146246220145,0.3853185595567867,0.3466912896275777,0.133586588330183,0.03862726992920895,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium,Some,Epic
Before I Disappear,2014,93.0,"Adventure,Drama",7.2,10721,9.280052984387483,0.7735303170206217,0.3466297322253001,0.2681286066570096,0.4269005847953216,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Short
Dear Wendy,2005,105.0,"Comedy,Crime,Drama",6.5,10719,9.279866434624793,0.50621729763004,0.3465681748230225,0.1754388049034857,0.15964912280701749,2000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Long
Whistle,2025,100.0,Horror,5.2,10717,9.279679850054796,0.11252693136349647,0.346475838719606,0.038987862922710975,-0.23394890735610957,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Some,Standard
Kill Your Friends,2015,103.0,"Comedy,Crime,Music",6.0,10717,9.279679850054796,0.31326562019082793,0.346475838719606,0.10853896849763466,-0.03321021852877809,2010,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Medium,Some,Standard
Long Day's Journey Into Night,2018,138.0,"Drama,Mystery,Romance",7.1,10715,9.2794932306645,0.736657433056325,0.3463527239150508,0.25514330853132733,0.39030470914127424,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,High,Some,Epic
Armadillo,2010,105.0,"Documentary,War",7.4,10715,9.2794932306645,0.8412126808248692,0.3463527239150508,0.29135630339557567,0.49485995690981843,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Some,Long
The Sky Is Pink,2019,143.0,"Drama,Romance",7.6,10713,9.279306576440906,0.8970760233918129,0.3462603878116344,0.31062189175616794,0.5508156355801785,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Top,Some,Epic
Along for the Ride,2022,106.0,"Drama,Romance",6.2,10708,9.278839788400875,0.3853185595567867,0.3461372730070791,0.13337311544400193,0.039181286549707595,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Some,Long
Cold Prey 2,2008,90.0,"Horror,Thriller",6.1,10708,9.278839788400875,0.34650661742074484,0.3461372730070791,0.11993885563292386,0.000369344413665762,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Medium,Some,Short
Ring 0: Birthday,2000,99.0,"Horror,Mystery,Thriller",5.9,10708,9.278839788400875,0.28457987072945523,0.3461372730070791,0.09850370040700072,-0.06155740227762385,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Medium,Some,Standard
The Beautiful Risk,2013,91.0,"Drama,Romance",5.5,10707,9.278746404640243,0.17236072637734687,0.34601415820252385,0.059639251644633226,-0.17365343182517698,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Some,Short
Stream,2024,123.0,Horror,5.7,10706,9.27865301215827,0.2252693136349646,0.34595260080024626,0.07793250493250238,-0.12068328716528165,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Some,Epic
Summerland,2020,99.0,"Drama,Romance,War",7.1,10704,9.278466201023782,0.736657433056325,0.3458602646968298,0.25478053478774776,0.39079716835949524,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High,Some,Standard
Silent Night,2012,94.0,"Comedy,Horror,Mystery",5.3,10704,9.278466201023782,0.13031702062172976,0.3458602646968298,0.04507147924673368,-0.21554324407510003,2010,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Some,Short
A Pure Desi Romance,2013,141.0,"Comedy,Drama,Romance",5.8,10703,9.27837278236801,0.25469375192366883,0.3457679285934134,0.08806493102833167,-0.09107417666974454,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Some,Epic
Ernest Goes to Jail,1990,81.0,"Comedy,Crime,Family",5.5,10702,9.278279354984376,0.17236072637734687,0.3456755924899969,0.05958089621249562,-0.17331486611265004,1990,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
The Last Winter,2006,101.0,"Horror,Mystery,Thriller",5.5,10702,9.278279354984376,0.17236072637734687,0.3456755924899969,0.05958089621249562,-0.17331486611265004,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Low,Some,Standard
10 to Midnight,1983,101.0,"Crime,Drama,Thriller",6.3,10700,9.278092474027002,0.42539242843951985,0.3455832563865805,0.14700850066232468,0.07980917205293936,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Some,Standard
Eva,2011,94.0,"Drama,Fantasy,Romance",6.6,10697,9.277812087091196,0.5470606340412435,0.34546014158202526,0.18898764408984048,0.20160049245921824,2010,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,High,Some,Short
Terri,2011,105.0,"Comedy,Drama",6.5,10697,9.277812087091196,0.50621729763004,0.34546014158202526,0.17487789931054382,0.16075715604801472,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Long
The Secret of Roan Inish,1994,103.0,"Drama,Family,Fantasy",7.4,10697,9.277812087091196,0.8412126808248692,0.34546014158202526,0.29060545181835434,0.49575253924284396,1990,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Standard
The Virtuoso,2021,110.0,"Action,Drama,Thriller",5.0,10694,9.277531621516506,0.08707294552169899,0.34533702677746997,0.030069512119220147,-0.258264081255771,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Some,Long
Then She Found Me,2007,100.0,"Comedy,Drama,Romance",5.9,10691,9.277251077258809,0.28457987072945523,0.3452754693751924,0.09825844844084422,-0.06069559864573715,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Some,Standard
When You're Strange,2009,97.0,"Documentary,Music",7.6,10690,9.2771575450135,0.8970760233918129,0.34521391197291473,0.3096831233721937,0.5518621114188982,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Top,Some,Standard
The Pretty One,2013,90.0,"Comedy,Drama",6.3,10689,9.27706400401909,0.42539242843951985,0.34515235457063714,0.14682519829242155,0.08024007386888271,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Short
Bully,2011,98.0,"Documentary,Drama",7.3,10686,9.276783328524896,0.8087719298245614,0.3450907971683595,0.27909974999055037,0.46368113265620187,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Standard
3 Ninjas Kick Back,1994,93.0,"Action,Comedy,Family",4.6,10685,9.276689752517717,0.05109264389042782,0.34502923976608185,0.01762845607915346,-0.293936595875654,1990,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
American Ninja 2: The Confrontation,1987,90.0,"Action,Comedy,Drama",5.0,10683,9.276502574229852,0.08707294552169899,0.34496768236380426,0.03003735221321029,-0.2578947368421053,1980,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
Badass Ravikumar,2025,141.0,"Action,Comedy,Crime",6.5,10682,9.276408971945887,0.50621729763004,0.3449061249615266,0.17459744651407288,0.16131117266851336,2020,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Epic
Killers Anonymous,2019,95.0,"Action,Crime,Mystery",4.0,10681,9.276315360899716,0.024653739612188367,0.344844567559249,0.008501708175283425,-0.32019082794706066,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Some,Standard
Rogue,2020,105.0,"Action,Horror,Thriller",4.2,10680,9.276221741089696,0.030224684518313328,0.34475223145583256,0.010420027432737075,-0.3145275469375192,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Some,Long
According to Greta,2009,92.0,"Drama,Romance",6.1,10680,9.276221741089696,0.34650661742074484,0.34475223145583256,0.11945892957001425,0.0017543859649122862,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Some,Short
The Wind,2018,88.0,"Drama,Horror,Mystery",5.6,10679,9.276128112514186,0.1974453678054786,0.3446291166512773,0.06804542269368864,-0.1471837488457987,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Low,Some,Short
Red Sorghum,1988,91.0,"Drama,History,Romance",7.3,10679,9.276128112514186,0.8087719298245614,0.3446291166512773,0.2787263557477874,0.46414281317328404,1980,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Top,Some,Short
Kristy,2014,86.0,"Horror,Thriller",5.9,10677,9.275940829060131,0.28457987072945523,0.34453678054786085,0.09804823246985293,-0.059956909818405624,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Medium,Some,Short
The Silence of Swastika,2021,56.0,"Documentary,History",8.9,10672,9.275472466913964,0.9992613111726685,0.34447522314558326,0.3442207631469531,0.6547860880270853,2020,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Short
Magic Magic,2013,97.0,"Drama,Thriller",5.0,10671,9.275378768155404,0.08707294552169899,0.3444136657433056,0.029989112354195494,-0.25734072022160664,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Some,Standard
Red Scorpion,1988,97.0,"Action,Adventure",5.2,10664,9.274722630905451,0.11252693136349647,0.34435210834102803,0.03874888606016616,-0.23182517697753158,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Standard
The Block Island Sound,2020,99.0,"Horror,Mystery,Sci-Fi",5.4,10662,9.27453508401818,0.1502000615574023,0.34425977223761156,0.05170783898182655,-0.19405971068020927,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Low,Some,Standard
Norm of the North,2016,90.0,"Adventure,Animation,Comedy",3.4,10662,9.27453508401818,0.012588488765774085,0.34425977223761156,0.0043337102753211185,-0.3316712834718375,2010,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
Girl House,2014,101.0,"Horror,Thriller",5.5,10657,9.274066062856727,0.17236072637734687,0.34416743613419515,0.05932094928751901,-0.17180670975684828,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Some,Standard
2000 Mules,2022,89.0,Documentary,5.0,10656,9.273972232220956,0.08707294552169899,0.3441058787319175,0.02996231243252061,-0.25703293321021853,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Short
"Happy, Texas",1999,98.0,"Action,Comedy,Crime",6.3,10655,9.273878392780171,0.42539242843951985,0.34398276392736227,0.14632766328839872,0.08140966451215759,1990,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Standard
Mission Muh Dikhayi,2025,53.0,"Comedy,Drama,Family",8.7,10655,9.273878392780171,0.997383810403201,0.34398276392736227,0.34308283979889737,0.6534010464758387,2020,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Short
Maggie Moore(s),2023,99.0,"Comedy,Crime,Mystery",6.2,10655,9.273878392780171,0.3853185595567867,0.34398276392736227,0.13254294310885342,0.04133579562942441,2020,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Some,Standard
Bat*21,1988,105.0,"Drama,War",6.5,10652,9.273596821611198,0.50621729763004,0.34385964912280703,0.17406770234296112,0.16235764850723294,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,Some,Long
Tin Men,1987,112.0,"Comedy,Drama",6.6,10651,9.273502946933823,0.5470606340412435,0.3437980917205294,0.18807840203880238,0.2032625423207141,1980,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Long
Othello,1995,123.0,"Drama,Romance",6.8,10650,9.273409063443166,0.6297630040012312,0.3437365343182518,0.21647255243723454,0.2860264696829794,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Some,Epic
The Boys Are Back,2009,104.0,Drama,6.8,10649,9.273315171137572,0.6297630040012312,0.34367497691597415,0.21643378586265766,0.28608802708525705,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Standard
Breaking,2022,103.0,"Crime,Drama,Thriller",6.3,10648,9.273221270015384,0.42539242843951985,0.3436134195136965,0.14617054697133885,0.08177900892582335,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Some,Standard
A Midnight Clear,1992,108.0,"Drama,War",7.1,10645,9.272939513732704,0.736657433056325,0.3435210834102801,0.25305735950574465,0.39313634964604494,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High,Some,Long
Song One,2014,86.0,"Drama,Music,Romance",5.8,10645,9.272939513732704,0.25469375192366883,0.3435210834102801,0.08749267359864783,-0.08882733148661126,2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Low,Some,Short
Father Mother Sister Brother,2025,110.0,"Comedy,Drama",6.5,10641,9.272563715156315,0.50621729763004,0.34339796860572486,0.17383399167923536,0.16281932902431512,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Long
An Awkward Sexual Adventure,2012,98.0,"Comedy,Romance",6.1,10641,9.272563715156315,0.34650661742074484,0.34339796860572486,0.11898966853072485,0.0031086488150199876,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,Some,Standard
The Assignment,1997,115.0,"Action,Crime,Thriller",6.8,10640,9.272469743441732,0.6297630040012312,0.3433056325023084,0.21620118641519645,0.2864573714989228,1990,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High,Some,Long
The Leisure Seeker,2017,112.0,"Adventure,Comedy,Drama",6.7,10639,9.272375762895635,0.5894736842105263,0.3432440751000308,0.20233334953264973,0.24622960911049546,2010,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Long
Gainsbourg: A Heroic Life,2010,135.0,"Biography,Drama,Music",6.9,10638,9.272281773516365,0.6645737149892275,0.34318251769775315,0.2280700807057521,0.3213911972914743,2010,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,High,Some,Epic
StageFright,1987,90.0,"Drama,Horror,Thriller",6.6,10635,9.27199975236291,0.5470606340412435,0.3431209602954755,0.18770797009208318,0.203939673745768,1980,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,High,Some,Short
Truly Madly Deeply,1990,106.0,"Comedy,Drama,Fantasy",7.2,10634,9.271905727634337,0.7735303170206217,0.3430594028931979,0.2653668486768806,0.4304709141274238,1990,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Long
Last Call for Istanbul,2023,91.0,"Drama,Romance",5.3,10631,9.271623600393081,0.13031702062172976,0.3429978454909203,0.04469845730404914,-0.21268082486919052,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Some,Short
The Eighth Day,1996,118.0,"Comedy,Drama",7.5,10626,9.271153211372695,0.8704524469067405,0.34290550938750386,0.298482939704155,0.5275469375192366,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Long
The Beautician and the Beast,1997,105.0,"Comedy,Romance",5.5,10626,9.271153211372695,0.17236072637734687,0.34290550938750386,0.0591034426768243,-0.170544783010157,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Some,Long
Along With the Gods: The Last 49 Days,2018,142.0,"Action,Adventure,Drama",7.1,10624,9.270964993792617,0.736657433056325,0.3428131732840874,0.252535872249349,0.39384425977223764,2010,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Epic
Butterfly,1999,96.0,"Drama,War",7.6,10619,9.27049429479593,0.8970760233918129,0.3427516158818098,0.30747425658637206,0.5543244075100031,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Top,Some,Standard
Alone in Berlin,2016,103.0,"Drama,History,War",6.5,10618,9.270400128403846,0.50621729763004,0.34269005847953216,0.17347563532818913,0.16352723915050782,2010,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Medium,Some,Standard
Attarintiki Daredi,2013,170.0,"Action,Comedy,Drama",7.3,10615,9.270117576012044,0.8087719298245614,0.34262850107725457,0.277108314029148,0.4661434287473068,2010,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Epic
The Happiness of the Katakuris,2001,113.0,"Comedy,Fantasy,Horror",6.9,10612,9.269834943761822,0.6645737149892275,0.3425361649738381,0.22764053167482648,0.32203755001538936,2000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,High,Some,Long
Spell,2020,91.0,"Horror,Thriller",5.5,10612,9.269834943761822,0.17236072637734687,0.3425361649738381,0.05903978220540145,-0.17017543859649123,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Low,Some,Short
Aravindha Sametha,2018,162.0,"Action,Drama",7.3,10610,9.269646477873591,0.8087719298245614,0.3423514927670052,0.27688427748349015,0.46642043705755615,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Epic
Undercover Blues,1993,90.0,"Comedy,Crime",6.1,10610,9.269646477873591,0.34650661742074484,0.3423514927670052,0.11862705772763757,0.004155124653739628,1990,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Short
The Decline,2020,83.0,"Action,Thriller",6.0,10610,9.269646477873591,0.31326562019082793,0.3423514927670052,0.10724695270491164,-0.029085872576177285,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,Some,Short
I'm Your Woman,2020,120.0,"Crime,Drama",6.2,10610,9.269646477873591,0.3853185595567867,0.3423514927670052,0.13191438405509812,0.04296706678978146,2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Epic
The Beanie Bubble,2023,110.0,"Comedy,Drama",6.3,10609,9.26955223160803,0.42539242843951985,0.34216682056017234,0.14555517472952115,0.08322560787934752,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Long
Blue in the Face,1995,83.0,Comedy,6.6,10609,9.26955223160803,0.5470606340412435,0.34216682056017234,0.18718599780352427,0.20489381348107116,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Short
Cold Souls,2009,101.0,"Comedy,Drama,Fantasy",6.4,10606,9.26926943950547,0.46608187134502926,0.3420129270544783,0.15940602506574222,0.12406894429055099,2000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Some,Standard
Propaganda,1999,120.0,"Drama,History",7.1,10606,9.26926943950547,0.736657433056325,0.3420129270544783,0.2519463649160321,0.39464450600184675,1990,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High,Some,Epic
Balls Out: Gary the Tennis Coach,2009,92.0,"Comedy,Sport",5.4,10606,9.26926943950547,0.1502000615574023,0.3420129270544783,0.05137036269700997,-0.191812865497076,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low,Some,Short
Drifting Clouds,1996,95.0,"Comedy,Drama",7.6,10603,9.268986567408916,0.8970760233918129,0.34182825484764545,0.30664593154168895,0.5552477685441675,1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Standard
Cumali Ceber 2,2018,100.0,Comedy,1.2,10603,9.268986567408916,0.0004616805170821791,0.34182825484764545,0.00015781544545135986,-0.3413665743305633,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Some,Standard
Happy Accidents,2000,110.0,"Comedy,Romance",7.1,10603,9.268986567408916,0.736657433056325,0.34182825484764545,0.2518103247621898,0.3948291782086796,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High,Some,Long
Prince of the City,1981,167.0,"Crime,Drama",7.4,10600,9.268703615273097,0.8412126808248692,0.3416743613419514,0.287420805473588,0.4995383194829178,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top,Some,Epic
Return to Seoul,2022,119.0,Drama,6.9,10600,9.268703615273097,0.6645737149892275,0.3416743613419514,0.22706779963359233,0.32289935364727607,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,Some,Long
13 Minutes,2015,114.0,"Biography,Drama,War",7.0,10598,9.268514936027255,0.6990458602646968,0.3415820252385349,0.23878150068382903,0.3574638350261619,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High,Some,Long
